0.00927,0.967,0.0758
0.00953,1.15,0.0837
0.0098,1.02,0.0644
0.0101,0.921,0.0521
0.0104,0.995,0.0522
0.0106,0.937,0.0447
0.0109,0.904,0.0404
0.0113,0.985,0.0398
0.0116,0.962,0.0357
0.0119,0.933,0.0322
0.0122,0.996,0.0314
0.0126,0.958,0.0282
0.0129,0.963,0.0266
0.0133,0.868,0.0233
0.0137,0.885,0.022
0.0141,0.911,0.0209
0.0145,0.955,0.0201
0.0149,0.8,0.017
0.0153,0.698,0.0146
0.0157,0.653,0.0133
0.0161,0.607,0.0119
0.0166,0.605,0.0113
0.0171,0.579,0.0104
0.0175,0.558,0.00964
0.018,0.516,0.00899
0.0186,0.509,0.0135
0.0191,0.444,0.0112
0.0196,0.402,0.00969
0.0202,0.353,0.00823
0.0207,0.331,0.00778
0.0213,0.284,0.00661
0.0219,0.225,0.00534
0.0225,0.18,0.0039
0.0232,0.145,0.0032
0.0238,0.117,0.00261
0.0245,0.0914,0.00212
0.0252,0.0796,0.00192
0.0259,0.0664,0.00162
0.0266,0.0632,0.00152
0.0274,0.0572,0.00138
0.0281,0.0597,0.00135
0.0289,0.0604,0.0013
0.0297,0.0625,0.00126
0.0306,0.0619,0.00122
0.0314,0.0593,0.00113
0.0323,0.0564,0.00106
0.0332,0.0527,0.000972
0.0342,0.0449,0.000842
0.0351,0.0385,0.000741
0.0361,0.0289,0.000595
0.0371,0.0214,0.000481
0.0382,0.015,0.000377
0.0393,0.00934,0.000277
0.0404,0.0055,0.0002
0.0415,0.00345,0.00015
0.0427,0.00187,0.000105
0.0439,0.00154,9.37e-05
0.0451,0.00161,9.61e-05
0.0464,0.00176,8.91e-05
0.0477,0.00164,8.4e-05
0.049,0.00136,7.24e-05
0.0504,0.000955,5.76e-05
0.0518,0.000462,3.79e-05
0.0533,0.000121,1.84e-05
0.0548,0.00014,1.9e-05
0.0563,0.00048,3.42e-05
0.0579,0.000934,4.69e-05
0.0595,0.00143,5.78e-05
0.0612,0.00186,6.58e-05
0.0629,0.00187,6.34e-05
0.0647,0.00144,5.32e-05
0.0665,0.000962,4.06e-05
0.0684,0.000596,3.03e-05
0.0703,0.000337,2.12e-05
0.0723,0.00035,2.09e-05
0.0743,0.000516,2.47e-05
0.0764,0.000741,2.91e-05
0.0786,0.000858,3.07e-05
0.0808,0.000769,2.77e-05
0.0831,0.000543,2.2e-05
0.0854,0.000346,1.67e-05
0.0878,0.000103,8.5e-06
0.0903,2.38e-05,3.91e-06
0.0928,3.69e-05,4.83e-06
0.0954,5.32e-05,5.53e-06
0.0981,3.96e-05,4.63e-06
0.101,1.53e-05,2.78e-06
0.104,3.23e-05,3.99e-06
0.107,6.2e-05,5.47e-06
0.11,0.000101,7.02e-06
0.113,9.38e-05,6.62e-06
0.116,5.3e-05,4.72e-06
0.119,3.14e-05,3.56e-06
0.122,3.8e-05,3.89e-06
0.126,6.74e-05,5.35e-06
0.129,5.57e-05,4.77e-06
0.133,3.27e-05,3.74e-06
0.137,9.9e-06,2.03e-06
0.141,7.66e-06,1.71e-06
0.145,8.35e-06,1.75e-06
0.149,6.52e-06,1.49e-06
0.153,6.81e-06,1.49e-06
0.157,1.13e-05,1.85e-06
0.162,1.04e-05,1.76e-06
0.166,1.3e-05,1.93e-06
0.171,1.32e-05,1.89e-06
0.176,7.61e-06,1.41e-06
0.181,7.83e-06,1.41e-06
0.186,5.72e-06,1.19e-06
0.191,4.58e-06,1.05e-06
0.196,6.67e-06,1.26e-06
0.202,3.57e-06,9.09e-07
0.208,4.46e-06,1.03e-06
0.213,5.04e-06,1.09e-06
0.219,6.88e-06,1.28e-06
0.226,6.27e-06,1.29e-06
0.232,4.79e-06,1.14e-06
0.238,6.54e-06,1.4e-06
0.245,5.78e-06,1.41e-06
0.252,5.04e-06,1.37e-06
0.259,5.77e-06,1.58e-06
0.266,5.25e-06,1.55e-06
0.272,7.49e-06,2.86e-06
