0.00927,0.997,0.0791
0.00953,1.07,0.0917
0.0098,0.995,0.0621
0.0101,0.93,0.0535
0.0104,1.03,0.0528
0.0106,1.02,0.0479
0.0109,0.848,0.039
0.0113,0.662,0.0317
0.0116,0.598,0.0271
0.0119,0.606,0.0252
0.0122,0.655,0.0246
0.0126,0.661,0.0227
0.0129,0.633,0.0209
0.0133,0.654,0.0198
0.0137,0.653,0.0185
0.0141,0.66,0.0173
0.0144,0.649,0.0161
0.0149,0.655,0.0152
0.0153,0.623,0.0137
0.0157,0.609,0.0129
0.0161,0.579,0.0116
0.0166,0.553,0.0107
0.0171,0.536,0.00999
0.0175,0.497,0.00906
0.018,0.481,0.00857
0.0185,0.452,0.0121
0.0191,0.41,0.0105
0.0196,0.378,0.00923
0.0202,0.318,0.00762
0.0207,0.306,0.00736
0.0213,0.247,0.00598
0.0219,0.209,0.00508
0.0225,0.175,0.00386
0.0232,0.146,0.00322
0.0238,0.12,0.00266
0.0245,0.0918,0.00214
0.0252,0.0851,0.00201
0.0259,0.0739,0.00175
0.0266,0.0663,0.00157
0.0273,0.0621,0.00145
0.0281,0.0614,0.00138
0.0289,0.0606,0.00131
0.0297,0.0609,0.00126
0.0306,0.0585,0.00118
0.0314,0.0557,0.00109
0.0323,0.0514,0.001
0.0332,0.049,0.000938
0.0341,0.0413,0.000807
0.0351,0.0346,0.000699
0.0361,0.028,0.00059
0.0371,0.0226,0.000502
0.0382,0.0159,0.000393
0.0392,0.0112,0.000311
0.0403,0.00717,0.000233
0.0415,0.00491,0.000183
0.0426,0.00291,0.000133
0.0438,0.00191,0.000105
0.0451,0.00169,9.9e-05
0.0463,0.00126,8.09e-05
0.0476,0.00108,6.74e-05
0.049,0.000744,5.27e-05
0.0503,0.000435,3.86e-05
0.0518,0.000168,2.27e-05
0.0532,5.52e-05,1.25e-05
0.0547,0.000231,2.5e-05
0.0563,0.000465,3.41e-05
0.0578,0.000904,4.65e-05
0.0595,0.00128,5.52e-05
0.0611,0.00155,5.97e-05
0.0629,0.00149,5.65e-05
0.0646,0.00122,4.9e-05
0.0664,0.000836,3.81e-05
0.0683,0.000555,2.95e-05
0.0702,0.000346,2.19e-05
0.0722,0.000431,2.37e-05
0.0742,0.000584,2.69e-05
0.0763,0.000758,2.98e-05
0.0785,0.000838,3.07e-05
0.0807,0.000693,2.65e-05
0.083,0.000538,2.23e-05
0.0853,0.000306,1.59e-05
0.0877,0.000125,9.5e-06
0.0902,3.56e-05,4.86e-06
0.0927,1.95e-05,3.54e-06
0.0953,4.17e-05,5.03e-06
0.098,2.27e-05,3.53e-06
0.101,1.64e-05,2.85e-06
0.104,2.09e-05,3.25e-06
0.106,6.51e-05,5.73e-06
0.109,8.02e-05,6.29e-06
0.113,7.23e-05,5.85e-06
0.116,4.66e-05,4.47e-06
0.119,3.2e-05,3.64e-06
0.122,5.15e-05,4.61e-06
0.126,5.68e-05,4.95e-06
0.129,6.17e-05,5.11e-06
0.133,3.37e-05,3.88e-06
0.137,1.35e-05,2.41e-06
0.141,6.35e-06,1.59e-06
0.144,1.17e-05,2.1e-06
0.149,9.31e-06,1.8e-06
0.153,9.62e-06,1.83e-06
0.157,1.18e-05,1.94e-06
0.161,1.21e-05,1.93e-06
0.166,1.32e-05,1.97e-06
0.171,9.98e-06,1.67e-06
0.175,1.31e-05,1.89e-06
0.18,9.7e-06,1.58e-06
0.185,6.65e-06,1.3e-06
0.191,5.34e-06,1.16e-06
0.196,7.31e-06,1.35e-06
0.202,7.37e-06,1.32e-06
0.207,9.33e-06,1.5e-06
0.213,7.17e-06,1.32e-06
0.219,6.6e-06,1.27e-06
0.225,4.78e-06,1.13e-06
0.232,6.27e-06,1.33e-06
0.238,8.65e-06,1.64e-06
0.245,9.24e-06,1.79e-06
0.252,6.03e-06,1.52e-06
0.259,4.85e-06,1.43e-06
0.266,5.49e-06,1.62e-06
0.272,9.71e-06,3.12e-06
