0.00927,0.976,0.0762
0.00953,1.19,0.0879
0.0098,0.98,0.0614
0.0101,0.993,0.0555
0.0104,1.01,0.0519
0.0106,0.922,0.0446
0.0109,0.772,0.0367
0.0113,0.627,0.0302
0.0116,0.62,0.0276
0.0119,0.637,0.0258
0.0122,0.628,0.0239
0.0126,0.65,0.0224
0.0129,0.675,0.0215
0.0133,0.654,0.0197
0.0137,0.664,0.0185
0.0141,0.697,0.0178
0.0145,0.666,0.0163
0.0149,0.64,0.0148
0.0153,0.62,0.0136
0.0157,0.608,0.0128
0.0162,0.563,0.0114
0.0166,0.547,0.0106
0.0171,0.552,0.0101
0.0176,0.508,0.00911
0.018,0.484,0.00875
0.0186,0.437,0.0117
0.0191,0.4,0.0103
0.0196,0.35,0.00865
0.0202,0.323,0.0077
0.0207,0.292,0.00707
0.0213,0.255,0.00607
0.0219,0.213,0.0051
0.0225,0.173,0.00381
0.0232,0.146,0.00319
0.0238,0.119,0.00263
0.0245,0.0962,0.00218
0.0252,0.0803,0.00192
0.0259,0.0712,0.0017
0.0266,0.0663,0.00156
0.0274,0.0633,0.00146
0.0281,0.0589,0.00134
0.0289,0.0587,0.00128
0.0298,0.0601,0.00123
0.0306,0.0575,0.00116
0.0315,0.056,0.00109
0.0323,0.0526,0.00101
0.0333,0.0476,0.00091
0.0342,0.04,0.000785
0.0351,0.034,0.000687
0.0361,0.027,0.000573
0.0372,0.0214,0.000483
0.0382,0.0155,0.000384
0.0393,0.0111,0.000306
0.0404,0.00717,0.000231
0.0415,0.00469,0.000176
0.0427,0.00299,0.000134
0.0439,0.00225,0.000116
0.0451,0.00189,0.000105
0.0464,0.00135,7.73e-05
0.0477,0.000921,6.13e-05
0.0491,0.000718,5.12e-05
0.0504,0.000316,3.28e-05
0.0519,0.00014,2.11e-05
0.0548,0.000199,2.29e-05
0.0564,0.000502,3.52e-05
0.0579,0.000916,4.65e-05
0.0596,0.00131,5.54e-05
0.0613,0.00153,5.88e-05
0.063,0.00145,5.49e-05
0.0648,0.00124,4.91e-05
0.0666,0.000837,3.77e-05
0.0685,0.000541,2.88e-05
0.0704,0.000357,2.21e-05
0.0724,0.000392,2.23e-05
0.0744,0.000587,2.67e-05
0.0765,0.000691,2.82e-05
0.0786,0.000799,2.96e-05
0.0809,0.000723,2.7e-05
0.0831,0.000551,2.24e-05
0.0855,0.000285,1.51e-05
0.0879,0.000131,9.62e-06
0.0904,3.48e-05,4.78e-06
0.0929,2.4e-05,3.88e-06
0.0955,3e-05,4.2e-06
0.0982,2.08e-05,3.29e-06
0.101,1.43e-05,2.66e-06
0.104,2.58e-05,3.59e-06
0.107,5.99e-05,5.37e-06
0.11,7.92e-05,6.2e-06
0.113,7.47e-05,5.86e-06
0.116,5.12e-05,4.69e-06
0.119,3.54e-05,3.79e-06
0.123,4.17e-05,4.11e-06
0.126,6.83e-05,5.38e-06
0.13,4.92e-05,4.49e-06
0.133,2.77e-05,3.45e-06
0.137,1.37e-05,2.4e-06
0.141,7.66e-06,1.72e-06
0.145,1.01e-05,1.91e-06
0.149,7.29e-06,1.6e-06
0.153,9.3e-06,1.77e-06
0.157,9.35e-06,1.7e-06
0.162,1.42e-05,2.08e-06
0.166,1.32e-05,1.95e-06
0.171,1.28e-05,1.87e-06
0.176,9.73e-06,1.62e-06
0.181,7.65e-06,1.39e-06
0.186,6.88e-06,1.31e-06
0.191,8.72e-06,1.46e-06
0.197,7.58e-06,1.35e-06
0.202,8.37e-06,1.41e-06
0.208,7.41e-06,1.32e-06
0.214,8.34e-06,1.41e-06
0.22,8.56e-06,1.44e-06
0.226,8.03e-06,1.46e-06
0.232,6.99e-06,1.39e-06
0.239,8.39e-06,1.6e-06
0.246,6.56e-06,1.5e-06
0.252,4.73e-06,1.34e-06
0.26,7.77e-06,1.82e-06
0.267,6.49e-06,1.73e-06
0.272,5.15e-06,2.63e-06
