0.00927,0.867,0.0602
0.00953,1.05,0.0713
0.0098,0.935,0.0511
0.0101,0.835,0.042
0.0104,0.866,0.0404
0.0106,0.866,0.0359
0.0109,0.759,0.0306
0.0113,0.86,0.0305
0.0116,0.863,0.0283
0.0119,0.823,0.0254
0.0122,0.79,0.0232
0.0126,0.766,0.0208
0.0129,0.762,0.0195
0.0133,0.727,0.0177
0.0137,0.722,0.0164
0.0141,0.708,0.0151
0.0145,0.697,0.0141
0.0149,0.642,0.0125
0.0153,0.635,0.0116
0.0157,0.609,0.0107
0.0162,0.558,0.00945
0.0166,0.544,0.00885
0.0171,0.519,0.00816
0.0176,0.482,0.00739
0.018,0.433,0.00694
0.0186,0.416,0.0105
0.0191,0.38,0.00915
0.0196,0.323,0.00747
0.0202,0.283,0.00634
0.0207,0.264,0.00594
0.0213,0.239,0.00524
0.0219,0.207,0.0045
0.0225,0.175,0.00347
0.0232,0.148,0.00289
0.0238,0.127,0.00248
0.0245,0.105,0.00207
0.0252,0.0946,0.00193
0.0259,0.0819,0.00166
0.0266,0.0688,0.00143
0.0274,0.0615,0.0013
0.0281,0.0555,0.00117
0.0289,0.0502,0.00105
0.0298,0.0473,0.000965
0.0306,0.0433,0.000886
0.0315,0.0398,0.000803
0.0323,0.0392,0.00077
0.0333,0.0375,0.00072
0.0342,0.0331,0.000641
0.0351,0.032,0.000609
0.0361,0.0287,0.000545
0.0372,0.0251,0.00049
0.0382,0.0216,0.000433
0.0393,0.0175,0.00037
0.0404,0.0145,0.00032
0.0415,0.0102,0.000254
0.0427,0.0074,0.000206
0.0439,0.00489,0.000166
0.0451,0.00257,0.000119
0.0464,0.00126,7.17e-05
0.0477,0.000487,4.23e-05
0.0491,0.000159,2.33e-05
0.0519,0.000423,3.57e-05
0.0533,0.000634,4.3e-05
0.0548,0.000977,5.24e-05
0.0564,0.00115,5.51e-05
0.0579,0.00118,5.32e-05
0.0596,0.00104,4.86e-05
0.0613,0.000853,4.25e-05
0.063,0.000678,3.61e-05
0.0648,0.000576,3.2e-05
0.0666,0.00047,2.76e-05
0.0685,0.000497,2.75e-05
0.0704,0.000547,2.76e-05
0.0724,0.000594,2.79e-05
0.0744,0.000732,3.01e-05
0.0765,0.000723,2.89e-05
0.0786,0.000696,2.74e-05
0.0809,0.000633,2.49e-05
0.0831,0.000453,2e-05
0.0855,0.000301,1.56e-05
0.0879,0.000163,1.08e-05
0.0904,5.31e-05,5.89e-06
0.0929,1.4e-05,2.95e-06
0.0955,1.85e-05,3.28e-06
0.0982,2.25e-05,3.45e-06
0.101,3.89e-05,4.45e-06
0.104,4.32e-05,4.67e-06
0.107,4.2e-05,4.48e-06
0.11,4.17e-05,4.44e-06
0.113,4.35e-05,4.45e-06
0.116,5.01e-05,4.67e-06
0.119,6.01e-05,5.07e-06
0.123,6.22e-05,5.1e-06
0.126,6.08e-05,5.1e-06
0.13,4.85e-05,4.45e-06
0.133,3.38e-05,3.86e-06
0.137,1.03e-05,2.09e-06
0.141,8.67e-06,1.86e-06
0.145,1.39e-05,2.27e-06
0.149,1.08e-05,1.95e-06
0.153,1.01e-05,1.86e-06
0.157,9.95e-06,1.77e-06
0.162,2.27e-05,2.67e-06
0.166,1.63e-05,2.18e-06
0.171,1.18e-05,1.81e-06
0.176,1.1e-05,1.72e-06
0.181,1.21e-05,1.76e-06
0.186,8.9e-06,1.51e-06
0.191,9.58e-06,1.57e-06
0.197,9.8e-06,1.56e-06
0.202,7.67e-06,1.36e-06
0.208,6.38e-06,1.24e-06
0.214,5.44e-06,1.16e-06
0.22,7.63e-06,1.37e-06
0.226,7.98e-06,1.46e-06
0.232,6.61e-06,1.36e-06
0.239,4.82e-06,1.24e-06
0.246,7.21e-06,1.61e-06
0.252,6.78e-06,1.61e-06
0.26,8.14e-06,1.87e-06
0.267,6.8e-06,1.81e-06
0.272,5.09e-06,2.61e-06
