0.00927,0.981,0.0752
0.00953,1.18,0.0825
0.0098,1.02,0.0631
0.0101,0.99,0.055
0.0104,0.977,0.052
0.0106,1.05,0.0485
0.0109,1.01,0.044
0.0113,0.953,0.0387
0.0116,0.976,0.0361
0.0119,0.966,0.0332
0.0122,0.987,0.0311
0.0126,0.938,0.0279
0.0129,0.965,0.0267
0.0133,0.913,0.0241
0.0137,0.88,0.0219
0.0141,0.93,0.0212
0.0145,0.916,0.0197
0.0149,0.814,0.0171
0.0153,0.697,0.0147
0.0157,0.656,0.0134
0.0162,0.621,0.0121
0.0166,0.618,0.0114
0.0171,0.589,0.0105
0.0176,0.541,0.00949
0.0181,0.519,0.00947
0.0186,0.507,0.0133
0.0191,0.453,0.0114
0.0196,0.404,0.00973
0.0202,0.351,0.00822
0.0207,0.322,0.00766
0.0213,0.279,0.00653
0.0219,0.218,0.00523
0.0225,0.184,0.00397
0.0232,0.151,0.00328
0.0238,0.116,0.00259
0.0245,0.0867,0.00205
0.0252,0.0777,0.00188
0.0259,0.0647,0.0016
0.0266,0.0596,0.00146
0.0274,0.0576,0.00138
0.0282,0.0579,0.00133
0.029,0.0621,0.00132
0.0298,0.0633,0.00127
0.0306,0.0624,0.00122
0.0315,0.0606,0.00114
0.0324,0.0551,0.00104
0.0333,0.0519,0.000958
0.0342,0.0442,0.000832
0.0352,0.0359,0.000707
0.0362,0.0286,0.000589
0.0372,0.021,0.000475
0.0382,0.0142,0.000363
0.0393,0.00915,0.000272
0.0404,0.00514,0.000192
0.0416,0.003,0.000138
0.0427,0.00208,0.00011
0.0439,0.00159,9.47e-05
0.0452,0.00181,0.000102
0.0464,0.00171,8.81e-05
0.0477,0.00159,8.14e-05
0.0491,0.0012,6.7e-05
0.0505,0.000881,5.51e-05
0.0519,0.000352,3.26e-05
0.0534,0.000115,1.77e-05
0.0549,0.000238,2.46e-05
0.0564,0.000548,3.64e-05
0.058,0.000982,4.76e-05
0.0596,0.00144,5.77e-05
0.0613,0.0017,6.19e-05
0.063,0.00166,5.88e-05
0.0648,0.00153,5.46e-05
0.0666,0.000966,4.03e-05
0.0685,0.000624,3.09e-05
0.0704,0.000351,2.16e-05
0.0724,0.000387,2.2e-05
0.0745,0.000516,2.45e-05
0.0766,0.000709,2.82e-05
0.0787,0.000847,3.03e-05
0.0809,0.000669,2.55e-05
0.0832,0.000491,2.07e-05
0.0856,0.000268,1.45e-05
0.088,8.69e-05,7.71e-06
0.0905,2.7e-05,4.14e-06
0.093,3.51e-05,4.75e-06
0.0956,3.64e-05,4.59e-06
0.0983,3.16e-05,4.11e-06
0.101,1.79e-05,2.98e-06
0.104,3.06e-05,3.88e-06
0.107,6.67e-05,5.72e-06
0.11,9.45e-05,6.76e-06
0.113,8.69e-05,6.36e-06
0.116,5.08e-05,4.63e-06
0.119,2.81e-05,3.36e-06
0.123,4.63e-05,4.31e-06
0.126,6.52e-05,5.22e-06
0.13,6.06e-05,5.38e-06
0.133,2.89e-05,3.51e-06
0.137,1.26e-05,2.29e-06
0.141,7.07e-06,1.64e-06
0.145,6.99e-06,1.57e-06
0.149,8.53e-06,1.71e-06
0.153,1.08e-05,1.9e-06
0.158,9.43e-06,1.69e-06
0.162,1.22e-05,1.91e-06
0.167,1.44e-05,2.03e-06
0.171,8.93e-06,1.56e-06
0.176,7.5e-06,1.4e-06
0.181,6.75e-06,1.29e-06
0.186,6e-06,1.21e-06
0.192,6.67e-06,1.28e-06
0.197,7.69e-06,1.36e-06
0.202,7.28e-06,1.3e-06
0.208,3.75e-06,9.33e-07
0.214,6.01e-06,1.2e-06
0.22,7.9e-06,1.38e-06
0.226,5.56e-06,1.21e-06
0.233,4.54e-06,1.12e-06
0.239,7.66e-06,1.55e-06
0.246,6.86e-06,1.54e-06
0.253,2.88e-06,1.05e-06
0.26,4.82e-06,1.42e-06
0.267,3.33e-06,1.26e-06
0.272,4.99e-06,2.69e-06
