0.00927,0.789,0.0563
0.00953,0.892,0.0627
0.0098,0.796,0.0461
0.0101,0.751,0.039
0.0104,0.788,0.0384
0.0106,0.695,0.0317
0.0109,0.758,0.0308
0.0113,0.677,0.0267
0.0116,0.652,0.0239
0.0119,0.647,0.022
0.0122,0.627,0.0202
0.0126,0.603,0.0181
0.0129,0.571,0.0167
0.0133,0.54,0.015
0.0137,0.523,0.0137
0.0141,0.496,0.0125
0.0144,0.471,0.0113
0.0149,0.425,0.01
0.0153,0.398,0.00903
0.0157,0.363,0.00815
0.0161,0.32,0.00705
0.0166,0.286,0.00631
0.0171,0.272,0.00581
0.0175,0.233,0.00507
0.018,0.208,0.00457
0.0185,0.182,0.0057
0.0191,0.158,0.00479
0.0196,0.127,0.00381
0.0202,0.107,0.00323
0.0207,0.0913,0.00287
0.0213,0.075,0.00241
0.0219,0.0553,0.00192
0.0225,0.047,0.00153
0.0232,0.0363,0.00124
0.0238,0.0293,0.00105
0.0245,0.022,0.000848
0.0252,0.0183,0.000763
0.0259,0.0153,0.00066
0.0266,0.0128,0.000577
0.0273,0.012,0.000537
0.0281,0.0122,0.000518
0.0289,0.012,0.000493
0.0297,0.0123,0.000474
0.0306,0.0123,0.000457
0.0314,0.0121,0.000432
0.0323,0.0129,0.00043
0.0332,0.0136,0.000426
0.0341,0.0128,0.000396
0.0351,0.0117,0.000364
0.0361,0.0107,0.000332
0.0371,0.01,0.000311
0.0382,0.00823,0.000268
0.0392,0.00643,0.000226
0.0403,0.00491,0.000188
0.0415,0.00357,0.000153
0.0426,0.00234,0.000119
0.0438,0.00141,8.89e-05
0.0451,0.000802,6.63e-05
0.0463,0.000342,4.04e-05
0.0476,0.000184,2.68e-05
0.049,0.000176,2.49e-05
0.0503,0.000422,3.79e-05
0.0518,0.000674,4.64e-05
0.0532,0.000757,4.86e-05
0.0547,0.000905,5.28e-05
0.0563,0.000965,5.25e-05
0.0578,0.00094,4.95e-05
0.0595,0.000758,4.29e-05
0.0611,0.000547,3.51e-05
0.0629,0.000345,2.65e-05
0.0646,0.000226,2.06e-05
0.0664,0.000137,1.54e-05
0.0683,0.000108,1.31e-05
0.0702,0.000167,1.57e-05
0.0722,0.000184,1.58e-05
0.0742,0.000238,1.75e-05
0.0763,0.000298,1.9e-05
0.0785,0.000329,1.94e-05
0.0807,0.000248,1.59e-05
0.083,0.000186,1.32e-05
0.0853,0.000127,1.05e-05
0.0877,6.2e-05,6.92e-06
0.0902,2.28e-05,4.03e-06
0.0927,1.3e-05,2.93e-06
0.0953,2.08e-05,3.55e-06
0.098,2.82e-05,4e-06
0.101,3.78e-05,4.56e-06
0.104,3.11e-05,4.08e-06
0.106,2.98e-05,3.98e-06
0.109,1.41e-05,2.67e-06
0.113,1.33e-05,2.58e-06
0.116,2.88e-06,1.28e-06
0.119,2.28e-05,3.21e-06
0.122,3.09e-05,3.74e-06
0.126,3.79e-05,4.19e-06
0.129,2.6e-05,3.4e-06
0.133,1.83e-05,2.97e-06
0.137,1.09e-05,2.22e-06
0.141,1.39e-05,2.44e-06
0.144,1.31e-05,2.3e-06
0.149,1.08e-05,2.03e-06
0.153,8.71e-06,1.78e-06
0.157,7.77e-06,1.64e-06
0.161,1.04e-05,1.87e-06
0.166,7.7e-06,1.57e-06
0.171,8.32e-06,1.58e-06
0.175,7.94e-06,1.53e-06
0.18,8.9e-06,1.57e-06
0.185,9.98e-06,1.67e-06
0.191,9.88e-06,1.64e-06
0.196,6.41e-06,1.31e-06
0.202,7.36e-06,1.37e-06
0.207,8.87e-06,1.52e-06
0.213,8.3e-06,1.48e-06
0.219,7.8e-06,1.43e-06
0.225,9.3e-06,1.65e-06
0.232,7.11e-06,1.46e-06
0.238,5.32e-06,1.33e-06
0.245,7.33e-06,1.67e-06
0.252,6.9e-06,1.68e-06
0.259,7.3e-06,1.82e-06
0.266,6.59e-06,1.82e-06
0.272,7.99e-06,2.89e-06
