0.00927,1.05,0.0782
0.00953,1.12,0.0788
0.0098,0.948,0.0611
0.0101,0.973,0.0546
0.0104,1.01,0.0524
0.0106,0.959,0.0462
0.0109,0.75,0.0362
0.0113,0.564,0.0287
0.0116,0.429,0.0225
0.0119,0.393,0.0198
0.0122,0.473,0.0205
0.0126,0.466,0.0187
0.0129,0.468,0.0177
0.0133,0.496,0.0171
0.0137,0.466,0.0154
0.0141,0.447,0.0141
0.0145,0.452,0.0133
0.0149,0.42,0.0119
0.0153,0.408,0.011
0.0157,0.375,0.00997
0.0162,0.352,0.00893
0.0166,0.341,0.00834
0.0171,0.298,0.00738
0.0176,0.286,0.00682
0.018,0.246,0.00613
0.0186,0.226,0.00733
0.0191,0.197,0.00625
0.0196,0.15,0.00484
0.0202,0.128,0.00413
0.0207,0.105,0.00361
0.0213,0.0838,0.003
0.0219,0.0629,0.00242
0.0225,0.0433,0.00167
0.0232,0.0334,0.00136
0.0238,0.0247,0.00109
0.0245,0.0172,0.000855
0.0252,0.0156,0.000801
0.0259,0.0135,0.000699
0.0266,0.0136,0.000674
0.0274,0.0155,0.00069
0.0281,0.0166,0.000681
0.0289,0.0192,0.000706
0.0298,0.0195,0.000677
0.0306,0.0211,0.000682
0.0315,0.0193,0.000623
0.0323,0.0188,0.000588
0.0333,0.0176,0.000544
0.0342,0.015,0.000477
0.0351,0.012,0.000405
0.0361,0.00872,0.000323
0.0372,0.0063,0.000261
0.0382,0.00425,0.000202
0.0393,0.00258,0.000148
0.0404,0.00126,9.9e-05
0.0415,0.000718,7.19e-05
0.0427,0.000485,5.62e-05
0.0439,0.000426,5.13e-05
0.0451,0.000433,5.07e-05
0.0464,0.000452,4.49e-05
0.0477,0.00042,4.17e-05
0.0491,0.00032,3.51e-05
0.0504,0.000156,2.34e-05
0.0519,5.51e-05,1.3e-05
0.0533,9.22e-05,1.64e-05
0.0548,0.000249,2.63e-05
0.0564,0.000415,3.27e-05
0.0579,0.000654,4.02e-05
0.0596,0.000832,4.5e-05
0.0613,0.000921,4.65e-05
0.063,0.000823,4.23e-05
0.0648,0.000645,3.57e-05
0.0666,0.000356,2.48e-05
0.0685,0.000169,1.64e-05
0.0704,0.0001,1.18e-05
0.0724,0.00012,1.25e-05
0.0744,0.00025,1.75e-05
0.0765,0.000303,1.88e-05
0.0786,0.000415,2.16e-05
0.0809,0.000359,1.92e-05
0.0831,0.000207,1.38e-05
0.0855,9.74e-05,8.99e-06
0.0879,3e-05,4.72e-06
0.0904,9.19e-06,2.51e-06
0.0929,2.09e-05,3.66e-06
0.0955,2.82e-05,4.16e-06
0.0982,1.92e-05,3.27e-06
0.101,7.14e-06,1.91e-06
0.104,2.03e-05,3.21e-06
0.107,3.1e-05,3.95e-06
0.11,5.93e-05,5.45e-06
0.113,3.76e-05,4.18e-06
0.116,2.4e-05,3.24e-06
0.119,1.34e-05,2.36e-06
0.123,2.5e-05,3.24e-06
0.126,3.55e-05,3.96e-06
0.13,2.92e-05,3.49e-06
0.133,1.78e-05,2.79e-06
0.137,1.28e-05,2.34e-06
0.141,1.16e-05,2.16e-06
0.145,1.18e-05,2.08e-06
0.149,1.11e-05,1.98e-06
0.153,8.44e-06,1.69e-06
0.157,8.76e-06,1.66e-06
0.162,7.41e-06,1.52e-06
0.166,5.64e-06,1.28e-06
0.171,9.3e-06,1.61e-06
0.176,1.01e-05,1.65e-06
0.181,7.78e-06,1.42e-06
0.186,4.85e-06,1.11e-06
0.191,5.73e-06,1.2e-06
0.197,8.48e-06,1.46e-06
0.202,8.42e-06,1.42e-06
0.208,6.7e-06,1.27e-06
0.214,6.27e-06,1.23e-06
0.22,7.37e-06,1.34e-06
0.226,5.72e-06,1.23e-06
0.232,8.05e-06,1.5e-06
0.239,7.65e-06,1.55e-06
0.246,6.33e-06,1.5e-06
0.252,7.96e-06,1.74e-06
0.26,7.95e-06,1.83e-06
0.267,8.17e-06,1.95e-06
0.272,7.33e-06,3.05e-06
