0.00927,0.945,0.0751
0.00953,1.15,0.0825
0.0098,0.997,0.0621
0.0101,0.992,0.0557
0.0104,0.959,0.0504
0.0106,0.916,0.0438
0.0109,0.698,0.0348
0.0113,0.489,0.0266
0.0116,0.397,0.0217
0.0119,0.437,0.0212
0.0122,0.441,0.0197
0.0126,0.457,0.0185
0.0129,0.43,0.0169
0.0133,0.46,0.0163
0.0137,0.474,0.0156
0.0141,0.442,0.014
0.0144,0.446,0.0132
0.0149,0.429,0.0121
0.0153,0.398,0.0108
0.0157,0.371,0.00987
0.0161,0.35,0.00891
0.0166,0.331,0.00822
0.0171,0.307,0.00748
0.0175,0.278,0.00672
0.018,0.238,0.00594
0.0185,0.218,0.00722
0.0191,0.188,0.00604
0.0196,0.157,0.00498
0.0202,0.126,0.00409
0.0207,0.108,0.00367
0.0213,0.0811,0.00296
0.0219,0.0602,0.00238
0.0225,0.0434,0.00167
0.0232,0.0321,0.00133
0.0238,0.0244,0.00108
0.0245,0.0176,0.000864
0.0252,0.0147,0.00078
0.0259,0.0134,0.000696
0.0266,0.013,0.000657
0.0273,0.0141,0.000656
0.0281,0.0173,0.000695
0.0289,0.0179,0.000685
0.0297,0.0189,0.000668
0.0306,0.02,0.000665
0.0314,0.0207,0.000647
0.0323,0.0185,0.000586
0.0332,0.0168,0.000534
0.0341,0.0141,0.000461
0.0351,0.0116,0.000397
0.0361,0.00902,0.000331
0.0371,0.00625,0.000261
0.0382,0.00421,0.000202
0.0392,0.00229,0.00014
0.0403,0.00144,0.000106
0.0415,0.000763,7.4e-05
0.0426,0.000574,6.1e-05
0.0438,0.000488,5.45e-05
0.0451,0.000406,4.94e-05
0.0463,0.00057,5.45e-05
0.0476,0.000475,4.53e-05
0.049,0.000356,3.7e-05
0.0503,0.00016,2.38e-05
0.0518,6.48e-05,1.45e-05
0.0532,6.56e-05,1.39e-05
0.0547,0.000174,2.19e-05
0.0563,0.00045,3.48e-05
0.0578,0.000662,4.1e-05
0.0595,0.000861,4.64e-05
0.0611,0.000873,4.57e-05
0.0629,0.000894,4.47e-05
0.0646,0.000609,3.51e-05
0.0664,0.000362,2.54e-05
0.0683,0.000187,1.75e-05
0.0702,7.97e-05,1.08e-05
0.0722,0.000115,1.25e-05
0.0742,0.000196,1.58e-05
0.0763,0.000349,2.05e-05
0.0785,0.00039,2.13e-05
0.0807,0.000311,1.81e-05
0.083,0.00022,1.44e-05
0.0853,0.000102,9.29e-06
0.0877,2.94e-05,4.75e-06
0.0902,1.86e-05,3.61e-06
0.0927,2.56e-05,4.15e-06
0.0953,2.41e-05,3.87e-06
0.098,2.51e-05,3.78e-06
0.101,6.52e-06,1.9e-06
0.104,1.65e-05,2.95e-06
0.106,2.69e-05,3.74e-06
0.109,4.45e-05,4.79e-06
0.113,4.2e-05,4.56e-06
0.116,2.35e-05,3.25e-06
0.119,1.22e-05,2.34e-06
0.122,2.19e-05,3.05e-06
0.126,4.02e-05,4.28e-06
0.129,3.17e-05,3.76e-06
0.133,2.17e-05,3.21e-06
0.137,1.38e-05,2.52e-06
0.141,7.75e-06,1.77e-06
0.144,1.26e-05,2.24e-06
0.149,9.78e-06,1.91e-06
0.153,6.24e-06,1.5e-06
0.157,5.45e-06,1.35e-06
0.161,1.03e-05,1.84e-06
0.166,1.14e-05,1.89e-06
0.171,8.89e-06,1.62e-06
0.175,6.86e-06,1.41e-06
0.18,7.53e-06,1.44e-06
0.185,7.64e-06,1.43e-06
0.191,6.74e-06,1.34e-06
0.196,7.45e-06,1.4e-06
0.202,7.33e-06,1.37e-06
0.207,5.6e-06,1.19e-06
0.213,8.83e-06,1.51e-06
0.219,9.6e-06,1.58e-06
0.225,9.04e-06,1.62e-06
0.232,7.26e-06,1.46e-06
0.238,6.34e-06,1.45e-06
0.245,7.54e-06,1.67e-06
0.252,9.51e-06,1.97e-06
0.259,5.44e-06,1.56e-06
0.266,5.35e-06,1.63e-06
0.272,5.5e-06,2.42e-06
